,struct_typ,year_built,no_stories,meandamage
6548,4,1999,2.0,0.22524
6549,3,1995,1.0,0.11821
6550,3,1998,1.0,0.10565
6551,3,1997,1.0,0.12011
6552,3,2004,1.0,0.1215599999999999
6553,3,2014,1.0,0.11387
6554,3,2015,2.0,0.11485
6555,3,1997,2.0,0.10728
6556,1,1997,2.0,0.22105
6557,4,1996,1.0,0.2231699999999999
6558,3,2012,1.0,0.13566
6559,4,1952,1.0,0.15549
6560,4,1979,1.0,0.1912
6561,4,1979,1.0,0.19109
6562,4,1979,1.0,0.19116
6563,4,1970,1.0,0.17795
6564,3,2008,1.0,0.10518
6565,4,1977,1.0,0.18703
6566,4,1977,1.0,0.18704
6567,4,1977,1.0,0.18707
6568,4,1977,1.0,0.18712
6569,4,1977,1.0,0.18717
6570,4,1977,1.0,0.18709
6571,4,1977,1.0,0.18713
6572,3,2000,1.0,0.1235599999999999
6573,1,2004,2.0,0.2448199999999999
6574,5,1911,1.0,0.12264
6575,4,1977,1.0,0.18684
6576,4,1975,1.0,0.1838
6577,4,1977,1.0,0.18695
6578,4,1978,1.0,0.18853
6579,4,1976,1.0,0.18541
6580,5,1930,1.0,0.13485
6581,5,1934,1.0,0.13775
6582,3,2012,1.0,0.13697
6583,5,1931,1.0,0.13549
6584,4,1999,1.0,0.23242
6585,3,2012,1.0,0.13691
6586,5,1912,1.0,0.12325
6587,1,2008,2.0,0.2478699999999999
6588,3,2008,1.0,0.12843
6589,0,2008,1.0,0.17174
6590,3,2008,1.0,0.12892
6591,3,2008,1.0,0.12891
6592,5,1925,1.0,0.13124
6593,4,2002,1.0,0.2396
6594,5,1932,1.0,0.13448
6595,3,2004,1.0,0.12593
6596,4,1950,1.0,0.15273
6597,4,1926,1.0,0.1313
6598,4,1926,1.0,0.13132
6599,3,2011,1.0,0.12986
6600,5,2011,1.0,0.22903
6601,4,1975,1.0,0.18388
6602,5,1946,1.0,0.14489
6603,4,1999,1.0,0.22905
6604,5,1968,1.0,0.16549
6605,4,1910,1.0,0.11996
6606,4,1978,1.0,0.18899
6607,3,2012,1.0,0.13105
6608,5,1945,1.0,0.1441
6609,4,1982,1.0,0.19514
6610,4,1994,1.0,0.2179199999999999
6611,4,2001,1.0,0.23388
6612,3,2011,1.0,0.1335599999999999
6613,3,2011,1.0,0.12251
6614,3,2011,1.0,0.11655
6615,4,1977,1.0,0.18711
6616,4,1945,1.0,0.14765
6617,4,1977,1.0,0.18709
6618,4,1998,1.0,0.22688
6619,4,1982,1.0,0.19542
6620,5,1963,1.0,0.16046
6621,5,1944,1.0,0.14337
6622,4,1997,1.0,0.22466
6623,3,2010,1.0,0.12792
6624,3,2011,1.0,0.13284
6625,3,2014,1.0,0.13641
6626,5,1942,1.0,0.1405
6627,3,2001,1.0,0.1216599999999999
6628,4,2005,1.0,0.24194
6629,3,2006,1.0,0.12337
6630,5,1929,1.0,0.13095
6631,4,1913,1.0,0.12084
6632,4,1989,1.0,0.20596
6633,3,2012,2.0,0.11697
6634,5,2011,1.0,0.22801
6635,3,1999,1.0,0.12002
6636,3,1999,1.0,0.1200099999999999
6637,3,2002,1.0,0.12347
6638,4,2004,1.0,0.24022
6639,5,2004,1.0,0.21458
6640,5,2004,1.0,0.2146199999999999
6641,3,2015,1.0,0.13792
6642,3,2005,2.0,0.10122
6643,5,1908,1.0,0.11838
6644,4,2003,1.0,0.23723
6645,5,1979,1.0,0.17849
6646,4,1977,1.0,0.18707
6647,5,1960,1.0,0.15737
6648,4,1999,1.0,0.22898
6649,4,1993,2.0,0.2158
6650,4,1967,1.0,0.17254
6651,5,2006,1.0,0.21921
6652,5,1943,1.0,0.14227
6653,4,1973,1.0,0.18535
6654,4,1973,1.0,0.18539
6655,4,1973,1.0,0.18541
6656,4,1973,1.0,0.1854299999999999
6657,3,2006,1.0,0.13108
6658,3,2005,1.0,0.12632
6659,4,1996,1.0,0.22619
6660,4,1996,1.0,0.2261099999999999
6661,5,1941,1.0,0.14443
6662,4,1973,1.0,0.1854
6663,4,1995,1.0,0.22543
6664,4,1973,1.0,0.18539
6665,4,1973,1.0,0.18542
6666,4,1973,1.0,0.18545
6667,4,1973,1.0,0.18541
6668,4,1973,1.0,0.18538
6669,5,1941,1.0,0.14407
6670,4,1995,1.0,0.22491
6671,4,2004,2.0,0.2477199999999999
6672,5,2015,2.0,0.2438
6673,1,1996,1.0,0.22682
6674,4,1988,1.0,0.2101699999999999
6675,4,1994,1.0,0.22345
6676,4,1995,2.0,0.22568
6677,4,1996,1.0,0.22759
6678,4,1995,1.0,0.22536
6679,3,2017,1.0,0.14462
6680,4,1995,1.0,0.2252199999999999
6681,4,1995,1.0,0.22516
6682,3,2014,1.0,0.13572
6683,3,2009,1.0,0.1213
6684,3,2009,1.0,0.13284
6685,5,1940,1.0,0.14189
6686,3,2000,1.0,0.1232099999999999
6687,1,2003,1.0,0.2418
6688,5,2007,2.0,0.2242
6689,3,2001,1.0,0.12435
6690,1,2001,2.0,0.2371
6691,4,1996,2.0,0.22516
6692,1,2003,2.0,0.24223
6693,1,2000,1.0,0.23514
6694,3,2011,1.0,0.13185
6695,3,2001,1.0,0.11377
6696,3,2003,1.0,0.12257
6697,1,2004,1.0,0.24452
6698,3,2003,1.0,0.1226599999999999
6699,3,2003,1.0,0.12627
6700,4,2002,1.0,0.23938
6701,4,1973,1.0,0.18403
6702,5,1943,1.0,0.14488
6703,5,1920,1.0,0.128
6704,1,2002,2.0,0.23953
6705,4,1960,1.0,0.16602
6706,5,2004,1.0,0.21866
6707,4,1979,1.0,0.19288
6708,4,1982,1.0,0.1978599999999999
6709,5,1954,1.0,0.15234
6710,4,1930,1.0,0.13479
6711,4,1944,1.0,0.14707
6712,4,1980,1.0,0.19245
6713,5,1951,1.0,0.14964
6714,5,1947,1.0,0.14626
6715,3,2015,1.0,0.13505
6716,4,2003,1.0,0.2399099999999999
6717,4,1980,1.0,0.19271
6718,4,2002,1.0,0.23742
6719,3,2009,1.0,0.12817
6720,5,1980,1.0,0.18014
6721,4,1980,1.0,0.19261
6722,4,1952,1.0,0.1553
6723,3,2011,1.0,0.10024
6724,3,2011,2.0,0.1117
6725,3,2012,1.0,0.13122
6726,3,2012,1.0,0.1350599999999999
6727,3,2012,1.0,0.13125
6728,3,2012,1.0,0.13514
6729,3,2012,1.0,0.13128
6730,1,2006,1.0,0.2474199999999999
6731,3,2015,1.0,0.13799
6732,3,2015,1.0,0.11066
6733,3,2012,1.0,0.10787
6734,3,2012,1.0,0.1079
6735,3,2013,1.0,0.13577
6736,3,2013,1.0,0.10893
6737,4,1930,1.0,0.13495
6738,5,1954,1.0,0.1520099999999999
6739,4,1955,1.0,0.15836
6740,4,1996,1.0,0.22261
6741,3,2010,2.0,0.1110299999999999
6742,5,1956,1.0,0.15416
6743,5,1975,1.0,0.17398
6744,4,1968,1.0,0.17468
6745,4,1992,1.0,0.21466
6746,5,1941,1.0,0.1415
6747,4,1994,1.0,0.21895
6748,4,1975,1.0,0.18481
6749,4,1995,1.0,0.22118
6750,4,1943,1.0,0.14615
6751,4,1989,1.0,0.20859
6752,5,1947,1.0,0.1463
6753,5,1953,1.0,0.15147
6754,4,1981,1.0,0.19425
6755,3,2005,1.0,0.12365
6756,5,1936,1.0,0.13755
6757,4,1995,1.0,0.2211199999999999
6758,4,1971,1.0,0.17902
6759,4,2004,1.0,0.2426199999999999
6760,4,1975,1.0,0.1847599999999999
6761,4,1989,1.0,0.20888
6762,4,1997,1.0,0.2256
6763,5,1947,1.0,0.14637
6764,4,1975,1.0,0.18482
6765,1,2003,2.0,0.24118
6766,3,2015,2.0,0.10842
6767,3,2014,1.0,0.12161
6768,3,2014,1.0,0.1355599999999999
6769,3,1995,1.0,0.12104
6770,4,1995,1.0,0.22666
6771,5,2009,1.0,0.2319099999999999
6772,5,2009,1.0,0.23196
6773,3,2015,1.0,0.12891
6774,3,1996,2.0,0.10955
6775,3,2005,1.0,0.12862
6776,3,2010,1.0,0.12317
6777,3,2014,1.0,0.12765
6778,3,2009,1.0,0.1219799999999999
6779,3,2013,2.0,0.1150099999999999
6780,3,2003,1.0,0.12612
6781,4,1979,1.0,0.19488
6782,3,1998,1.0,0.1227
6783,4,1971,1.0,0.18236
6784,3,2013,1.0,0.12691
6785,1,2002,5.0,0.20906
6786,1,2000,2.0,0.23546
6787,3,1997,1.0,0.1207299999999999
6788,5,1997,1.0,0.20708
6789,4,2002,1.0,0.24243
6790,5,1900,1.0,0.11799
6791,4,1966,1.0,0.17576
6792,5,1924,1.0,0.13216
6793,4,1949,1.0,0.1554299999999999
6794,4,1960,1.0,0.16784
6795,4,2002,1.0,0.24245
6796,5,1924,1.0,0.13228
6797,4,1941,1.0,0.14725
6798,4,1973,1.0,0.18538
6799,4,1995,2.0,0.22409
6800,5,1944,1.0,0.14577
6801,4,2000,1.0,0.2355699999999999
6802,4,1996,1.0,0.2261699999999999
6803,5,1958,1.0,0.15814
6804,4,1973,1.0,0.18407
6805,4,1971,1.0,0.18334
6806,3,1994,1.0,0.11935
6807,5,1939,1.0,0.14355
6808,5,1954,1.0,0.15609
6809,4,1994,2.0,0.22416
6810,4,1997,1.0,0.23081
6811,4,1996,1.0,0.2282199999999999
6812,3,1999,1.0,0.1135
6813,5,1964,1.0,0.16589
6814,4,1956,1.0,0.16351
6815,4,1971,1.0,0.18306
6816,1,2001,1.0,0.24058
6817,4,1983,1.0,0.20279
6818,5,1949,1.0,0.15159
6819,3,2005,1.0,0.12673
6820,3,1995,2.0,0.10048
6821,5,1949,1.0,0.15174
6822,3,2000,1.0,0.12531
6823,4,1983,1.0,0.20015
6824,1,1999,2.0,0.23568
6825,4,1993,1.0,0.2220099999999999
6826,5,1914,1.0,0.1261
6827,1,1914,1.0,0.1260099999999999
6828,5,1943,1.0,0.14644
6829,3,2004,1.0,0.12867
6830,4,1973,1.0,0.1853
6831,4,1973,1.0,0.18532
6832,4,1973,1.0,0.18535
6833,4,1998,1.0,0.23221
6834,4,1973,1.0,0.18537
6835,4,1983,1.0,0.20182
6836,3,2012,1.0,0.13307
6837,3,2004,1.0,0.12814
6838,3,2004,1.0,0.12884
6839,4,1976,1.0,0.1889
6840,3,1997,1.0,0.12093
6841,3,2011,1.0,0.11892
6842,3,2002,1.0,0.11572
6843,3,2004,1.0,0.1287
6844,4,1988,2.0,0.2095699999999999
6845,5,1969,1.0,0.1695
6846,5,1952,1.0,0.15265
6847,1,1992,2.0,0.21763
6848,3,2015,2.0,0.1054599999999999
6849,5,1973,1.0,0.17505
6850,1,1998,2.0,0.23208
6851,3,2009,1.0,0.1223
6852,4,1970,1.0,0.18094
6853,4,1997,2.0,0.22987
6854,3,2010,1.0,0.1353099999999999
6855,5,1959,1.0,0.15933
6856,4,1953,1.0,0.15863
6857,1,1994,2.0,0.22194
6858,5,1952,1.0,0.1526799999999999
6859,1,1992,1.0,0.21754
6860,5,1929,1.0,0.1353599999999999
6861,5,1952,1.0,0.15231
6862,3,2006,1.0,0.12603
6863,3,2000,1.0,0.12339
6864,3,2004,1.0,0.12393
6865,3,2008,1.0,0.12824
6866,5,2005,2.0,0.22275
6867,4,1989,1.0,0.2132099999999999
6868,4,1938,1.0,0.1448
6869,4,2001,1.0,0.23949
6870,3,2012,1.0,0.13414
6871,4,1996,1.0,0.2275199999999999
6872,4,1995,1.0,0.22533
6873,4,2002,1.0,0.24208
6874,5,1944,1.0,0.14685
6875,4,1999,1.0,0.23465
6876,4,1938,1.0,0.14464
6877,5,1941,1.0,0.1444599999999999
6878,5,1948,1.0,0.15028
6879,1,2003,1.0,0.24499
6880,5,1930,1.0,0.13631
6881,4,2000,2.0,0.23743
6882,4,1997,1.0,0.2302
6883,4,1993,1.0,0.2212199999999999
6884,5,1948,1.0,0.15004
6885,4,1998,1.0,0.23215
6886,4,1997,1.0,0.23008
6887,5,1919,1.0,0.12883
6888,4,1999,1.0,0.23487
6889,5,1944,1.0,0.14686
6890,3,2006,1.0,0.10678
6891,3,2006,1.0,0.10675
6892,3,1993,1.0,0.10116
6893,3,2004,1.0,0.12054
6894,3,1993,1.0,0.10114
6895,3,1992,1.0,0.10943
6896,3,1992,1.0,0.10933
6897,3,1994,1.0,0.11116
6898,3,2010,2.0,0.1157599999999999
6899,3,2007,1.0,0.11305
6900,3,2007,1.0,0.1197599999999999
6901,3,2007,1.0,0.10265
6902,3,2008,1.0,0.11394
6903,3,2008,1.0,0.12424
6904,3,2012,1.0,0.0998
6905,3,2007,1.0,0.09535
6906,5,1935,1.0,0.12847
6907,4,1981,1.0,0.18237
6908,3,2012,2.0,0.11234
6909,3,2005,1.0,0.11821
6910,3,2007,1.0,0.11954
6911,3,2007,1.0,0.1128
6912,3,2009,1.0,0.1224799999999999
6913,3,2009,1.0,0.12243
6914,5,1935,1.0,0.1272599999999999
6915,5,1910,1.0,0.11209
6916,5,1935,1.0,0.12833
6917,4,1978,1.0,0.1774099999999999
6918,4,1960,1.0,0.15448
6919,4,1972,1.0,0.16934
6920,5,2004,1.0,0.20585
6921,5,2004,1.0,0.20579
6922,3,2004,1.0,0.12013
6923,3,2004,1.0,0.1200599999999999
6924,3,2007,1.0,0.12329
6925,5,2007,1.0,0.21123
6926,5,2007,1.0,0.2112
6927,5,2007,1.0,0.21114
6928,1,2008,2.0,0.24222
6929,4,1995,1.0,0.21154
6930,4,2001,2.0,0.2245199999999999
6931,4,2001,1.0,0.2245
6932,1,2005,2.0,0.23431
6933,3,2011,2.0,0.1119
6934,3,2004,1.0,0.11697
6935,3,2004,1.0,0.11696
6936,3,2012,1.0,0.1182
6937,4,1993,1.0,0.2064099999999999
6938,3,1995,1.0,0.11189
6939,3,1997,1.0,0.11374
6940,3,2004,1.0,0.1105
6941,3,2004,1.0,0.12038
6942,4,1978,1.0,0.18093
6943,3,2003,1.0,0.1154
6944,3,2009,1.0,0.12532
6945,3,1998,1.0,0.11485
6946,3,2012,1.0,0.11835
6947,3,2012,1.0,0.1183099999999999
6948,3,2012,1.0,0.11828
6949,3,2012,1.0,0.11824
6950,3,2012,1.0,0.1287299999999999
6951,3,2012,1.0,0.12505
6952,3,2012,1.0,0.12871
6953,3,2012,1.0,0.12869
6954,3,1992,1.0,0.1089
6955,3,1992,1.0,0.09979
6956,3,1993,1.0,0.10659
6957,3,1993,1.0,0.10655
6958,4,2000,1.0,0.22064
6959,3,1997,1.0,0.11309
6960,3,1998,1.0,0.11431
6961,3,2010,1.0,0.12647
6962,3,2010,1.0,0.12647
6963,3,2004,1.0,0.11652
6964,3,2012,1.0,0.1123
6965,3,1998,1.0,0.1138599999999999
6966,3,1998,1.0,0.11379
6967,3,1998,1.0,0.11379
6968,3,1998,1.0,0.1137799999999999
6969,3,1998,1.0,0.11377
6970,3,1998,1.0,0.1137599999999999
6971,3,1993,1.0,0.10962
6972,3,1994,1.0,0.10719
6973,5,2007,1.0,0.21114
6974,3,2007,1.0,0.12308
6975,3,2001,1.0,0.11724
6976,4,1998,1.0,0.2153
6977,3,1998,1.0,0.11397
6978,3,1998,1.0,0.1139299999999999
6979,3,1998,1.0,0.11389
6980,3,1998,1.0,0.1139
6981,5,1946,1.0,0.13659
6982,3,2005,1.0,0.12004
6983,1,1997,5.0,0.21205
6984,3,1997,6.0,0.11222
6985,3,1997,8.0,0.11218
6986,3,1997,1.0,0.11217
6987,1,1997,1.0,0.21183
6988,3,1997,3.0,0.11209
6989,4,1935,1.0,0.13067
6990,5,1850,1.0,0.08847
6991,5,1945,1.0,0.13584
6992,4,1966,1.0,0.16161
6993,4,1968,1.0,0.16394
6994,4,1978,1.0,0.1779099999999999
6995,5,1940,1.0,0.1320599999999999
6996,5,1940,1.0,0.13203
6997,4,1999,1.0,0.216
6998,5,1955,1.0,0.14386
6999,4,1978,1.0,0.17774
7000,4,1961,1.0,0.15558
7001,5,1910,1.0,0.11356
7002,4,1962,1.0,0.1568099999999999
7003,4,1974,1.0,0.1722
7004,4,1974,1.0,0.17209
7005,5,2011,1.0,0.21831
7006,3,2011,1.0,0.12733
7007,3,2011,1.0,0.1273099999999999
7008,3,2011,1.0,0.12719
7009,3,2006,1.0,0.0880799999999999
7010,4,1957,1.0,0.1509599999999999
7011,4,1975,1.0,0.17323
7012,4,1975,1.0,0.17321
7013,4,1995,1.0,0.20788
7014,4,1983,1.0,0.18571
7015,4,1993,1.0,0.20347
7016,4,1999,1.0,0.21599
7017,3,2013,1.0,0.12793
7018,4,1994,1.0,0.20452
7019,4,2000,1.0,0.21994
7020,4,1987,1.0,0.19358
7021,4,2004,1.0,0.2285
7022,1,2004,1.0,0.2288099999999999
7023,1,2010,2.0,0.24379
7024,4,1996,1.0,0.2081
7025,4,1992,1.0,0.20016
7026,4,1992,1.0,0.20039
7027,4,1992,1.0,0.2005299999999999
7028,3,2015,2.0,0.11362
7029,3,2014,2.0,0.11255
7030,3,2014,2.0,0.11255
7031,3,2007,1.0,0.11862
7032,3,2007,1.0,0.1185799999999999
7033,4,1997,1.0,0.2114199999999999
7034,3,1996,2.0,0.1013299999999999
7035,4,1997,1.0,0.21049
7036,3,2012,1.0,0.12646
7037,4,1992,1.0,0.20035
7038,4,1995,1.0,0.20608
7039,3,2013,1.0,0.1079799999999999
7040,3,2013,2.0,0.1037
7041,3,1996,1.0,0.1123
7042,4,1985,1.0,0.18996
7043,3,1994,1.0,0.11017
7044,4,1983,1.0,0.18692
7045,4,1996,1.0,0.2100199999999999
7046,3,2012,1.0,0.11141
7047,3,2001,1.0,0.11235
7048,4,1997,1.0,0.2121199999999999
7049,3,2005,1.0,0.1201
7050,3,1993,1.0,0.10897
7051,1,2005,2.0,0.23109
7052,4,1976,1.0,0.1754599999999999
7053,4,1970,1.0,0.16745
7054,4,1987,2.0,0.19284
7055,4,1994,1.0,0.20443
7056,4,1997,1.0,0.2105
7057,3,2012,2.0,0.09788
7058,3,2014,1.0,0.1180599999999999
7059,4,1991,1.0,0.19862
7060,4,2000,1.0,0.21683
7061,4,1997,1.0,0.21155
7062,4,1990,1.0,0.1976
7063,4,1986,1.0,0.19004
7064,4,2001,1.0,0.21944
7065,4,1994,2.0,0.20442
7066,4,1978,1.0,0.18293
7067,4,1978,1.0,0.18274
7068,4,1978,1.0,0.1826
7069,4,1996,1.0,0.19745
7070,4,1995,2.0,0.19546
7071,4,1995,1.0,0.19518
7072,1,2009,2.0,0.22629
7073,4,1996,1.0,0.19657
7074,3,1998,1.0,0.10954
7075,1,1975,2.0,0.17377
7076,1,1976,3.0,0.17526
7077,1,1979,3.0,0.18028
7078,1,1993,2.0,0.20465
7079,1,1998,3.0,0.21436
7080,1,2006,1.0,0.2333199999999999
7081,4,1995,1.0,0.1956
7082,4,1959,1.0,0.15377
7083,4,1993,1.0,0.20413
7084,3,1999,1.0,0.09973
7085,4,1995,1.0,0.2078699999999999
7086,4,1995,1.0,0.20774
7087,4,1983,1.0,0.18569
7088,1,1998,1.0,0.21269
7089,5,1910,1.0,0.11204
7090,5,1910,1.0,0.11195
7091,4,1977,1.0,0.17397
7092,5,1925,1.0,0.1203299999999999
7093,5,1960,1.0,0.14637
7094,5,1920,1.0,0.11795
7095,4,1960,1.0,0.15384
7096,4,1978,1.0,0.1756599999999999
7097,5,2014,1.0,0.21886
7098,4,1996,1.0,0.2065199999999999
7099,4,1930,1.0,0.12505
7100,5,1915,1.0,0.11482
7101,4,1978,1.0,0.17569
7102,5,2004,2.0,0.20117
7103,5,1915,1.0,0.11498
7104,5,1976,1.0,0.16254
7105,4,1999,1.0,0.20679
7106,4,1993,1.0,0.19411
7107,4,2003,1.0,0.2146
7108,4,1910,1.0,0.11193
7109,4,1965,1.0,0.15922
7110,3,1997,1.0,0.10742
7111,3,1997,1.0,0.10736
7112,4,1993,1.0,0.20064
7113,4,1978,1.0,0.18177
7114,4,1978,1.0,0.18136
7115,3,1996,1.0,0.11252
7116,4,1996,1.0,0.20115
7117,4,1985,1.0,0.1819
7118,3,1996,1.0,0.1071599999999999
7119,3,2004,1.0,0.1142
7120,5,1950,1.0,0.13399
7121,4,1995,1.0,0.20204
7122,3,1995,1.0,0.1073099999999999
7123,4,1997,2.0,0.20594
7124,4,1995,1.0,0.20178
7125,3,1996,1.0,0.108
7126,4,1995,1.0,0.20159
7127,4,1995,1.0,0.20149
7128,4,1995,1.0,0.2014
7129,3,2011,1.0,0.08585
7130,3,2011,1.0,0.08561
7131,3,1995,1.0,0.1043299999999999
7132,3,2006,1.0,0.11402
7133,3,2006,1.0,0.10755
7134,3,2006,1.0,0.11387
7135,3,2006,1.0,0.11385
7136,4,1995,1.0,0.20214
7137,4,2004,1.0,0.21769
7138,4,2004,1.0,0.21759
7139,4,1970,1.0,0.1592299999999999
7140,4,1995,2.0,0.19866
7141,1,2002,1.0,0.21327
7142,4,1997,1.0,0.20223
7143,4,1988,2.0,0.1858
7144,4,1990,1.0,0.19004
7145,4,2010,1.0,0.23394
7146,3,2010,1.0,0.1200799999999999
7147,3,2010,1.0,0.12007
7148,4,1988,1.0,0.1865
7149,4,1993,1.0,0.19485
7150,4,1978,1.0,0.17009
7151,5,1936,1.0,0.12812
7152,4,1972,1.0,0.16773
7153,4,1990,1.0,0.19608
7154,4,1994,1.0,0.2038599999999999
7155,5,1955,1.0,0.1426599999999999
7156,4,1992,1.0,0.19995
7157,5,1963,1.0,0.15032
7158,5,1934,1.0,0.12625
7159,4,1998,1.0,0.21138
7160,4,1971,2.0,0.1659
7161,4,1994,1.0,0.20289
7162,1,2004,1.0,0.2252199999999999
7163,4,1994,1.0,0.20357
7164,4,1952,1.0,0.1444099999999999
7165,4,1962,1.0,0.15516
7166,4,2000,1.0,0.2100199999999999
7167,3,2003,2.0,0.09134
7168,3,1999,1.0,0.11065
7169,3,2001,1.0,0.11249
7170,3,2001,1.0,0.11248
7171,4,1994,1.0,0.19942
7172,4,1978,1.0,0.17604
7173,4,1995,1.0,0.20132
7174,3,1995,1.0,0.10677
7175,4,2001,1.0,0.21369
7176,4,1990,2.0,0.1918099999999999
7177,4,2015,1.0,0.24781
7178,3,2007,1.0,0.10785
7179,4,1996,1.0,0.20172
7180,3,2000,1.0,0.11042
7181,4,1996,1.0,0.20733
7182,4,1994,1.0,0.20313
7183,5,1925,1.0,0.12061
7184,4,1942,1.0,0.1347799999999999
7185,4,1942,1.0,0.13475
7186,4,1997,1.0,0.20911
7187,4,1995,1.0,0.20471
7188,4,1996,1.0,0.20705
7189,4,1982,1.0,0.18269
7190,3,2011,1.0,0.12516
7191,4,1992,1.0,0.20004
7192,4,1994,1.0,0.20388
7193,4,1993,1.0,0.20138
7194,4,1993,1.0,0.2012
7195,5,1972,1.0,0.1585099999999999
7196,3,1997,1.0,0.11099
7197,4,1964,1.0,0.1578
7198,4,1972,1.0,0.16788
7199,4,1992,1.0,0.19985
7200,4,1972,1.0,0.1679
7201,4,1976,1.0,0.1734099999999999
7202,1,2010,1.0,0.24154
7203,4,1996,1.0,0.20803
7204,5,1960,1.0,0.1469
7205,5,1935,1.0,0.12745
7206,4,1994,1.0,0.20368
7207,5,1957,1.0,0.14429
7208,4,1990,1.0,0.19596
7209,4,1973,1.0,0.16902
7210,4,2007,1.0,0.23126
7211,3,2007,1.0,0.09967
7212,3,2012,1.0,0.1248
7213,3,2005,1.0,0.11797
7214,3,2004,1.0,0.11502
7215,1,2003,2.0,0.22203
7216,4,2006,1.0,0.22759
7217,4,2014,1.0,0.24939
7218,3,2011,2.0,0.09979
7219,3,2011,2.0,0.09969
7220,3,2007,1.0,0.1045799999999999
7221,3,2007,2.0,0.10453
7222,3,2007,1.0,0.10446
7223,1,2003,2.0,0.22171
7224,3,2011,2.0,0.09962
7225,3,2007,1.0,0.09982
7226,3,2002,1.0,0.09957
7227,1,1996,4.0,0.19146
7228,3,2013,2.0,0.09714
7229,3,1997,1.0,0.1104599999999999
7230,5,2011,1.0,0.2145
7231,5,2011,2.0,0.21431
7232,3,2003,1.0,0.1095
7233,3,2003,1.0,0.11268
7234,4,1995,1.0,0.20488
7235,4,1995,1.0,0.20479
7236,4,1998,1.0,0.21129
7237,4,1996,2.0,0.2069599999999999
7238,4,1995,1.0,0.20486
7239,3,2014,1.0,0.12783
7240,3,1999,2.0,0.08687
7241,1,1994,5.0,0.17503
7242,5,1934,1.0,0.13267
7243,4,1971,1.0,0.1740799999999999
7244,5,1977,1.0,0.17168
7245,1,2008,1.0,0.2465699999999999
7246,4,1941,1.0,0.1403299999999999
7247,3,1999,1.0,0.1178599999999999
7248,5,1974,1.0,0.16826
7249,4,2005,1.0,0.23844
7250,4,2005,1.0,0.2384599999999999
7251,1,2005,2.0,0.23839
7252,4,2004,1.0,0.2357199999999999
7253,3,1999,1.0,0.11797
7254,5,1939,1.0,0.13634
7255,4,1941,1.0,0.14073
7256,4,2001,1.0,0.2289199999999999
7257,5,1925,1.0,0.12647
7258,4,1985,1.0,0.19569
7259,3,1988,1.0,0.1084599999999999
7260,3,2002,1.0,0.1193299999999999
7261,4,1960,1.0,0.15995
7262,4,1994,1.0,0.21279
7263,4,1994,1.0,0.21289
7264,3,2010,6.0,0.07061
7265,3,2010,6.0,0.07053
7266,3,2002,1.0,0.11955
7267,4,1977,1.0,0.18233
7268,3,2012,1.0,0.12753
7269,4,2002,1.0,0.22974
7270,5,1915,1.0,0.11992
7271,4,1996,1.0,0.2169699999999999
7272,3,2013,1.0,0.12324
7273,4,2015,1.0,0.24735
7274,5,1927,1.0,0.1175099999999999
7275,3,2007,1.0,0.0894799999999999
7276,3,2006,2.0,0.08561
7277,3,2006,1.0,0.09529
7278,3,2006,1.0,0.11405
7279,3,2006,1.0,0.11439
7280,4,1957,2.0,0.15349
7281,3,2002,1.0,0.11913
7282,1,2010,1.0,0.24868
7283,3,1991,1.0,0.1094
7284,4,1972,1.0,0.17338
7285,3,1999,1.0,0.1134299999999999
7286,3,1991,1.0,0.10966
7287,4,1992,1.0,0.20084
7288,4,1998,1.0,0.21284
7289,4,1991,1.0,0.19895
7290,5,2014,2.0,0.22495
7291,4,1990,1.0,0.20032
7292,3,1996,2.0,0.09385
7293,5,1972,1.0,0.16269
7294,4,1998,1.0,0.22169
7295,5,1924,1.0,0.126
7296,5,1931,1.0,0.1306
7297,3,1984,1.0,0.10535
7298,3,2011,1.0,0.13084
7299,5,1914,1.0,0.12012
7300,4,1989,1.0,0.20363
7301,4,1995,1.0,0.20673
7302,1,2001,1.0,0.2038299999999999
7303,1,2012,3.0,0.22888
7304,1,2012,1.0,0.2377699999999999
7305,3,2012,2.0,0.07509
7306,1,2012,1.0,0.23734
7307,3,2013,2.0,0.10453
7308,3,2013,1.0,0.10452
7309,3,2013,1.0,0.1044799999999999
7310,3,2009,2.0,0.09854
7311,3,2003,1.0,0.11235
7312,3,2005,1.0,0.11133
7313,1,2005,2.0,0.2201
7314,3,2005,1.0,0.11467
7315,1,2014,1.0,0.23639
7316,3,1997,1.0,0.10503
7317,1,2001,3.0,0.20403
7318,5,1952,1.0,0.1344
7319,5,1924,1.0,0.11549
7320,4,1910,1.0,0.11464
7321,5,1947,1.0,0.13926
7322,1,1995,3.0,0.19059
7323,3,1992,3.0,0.07937
7324,3,2004,1.0,0.09083
7325,1,2010,2.0,0.23029
7326,1,2010,2.0,0.23013
7327,3,2010,1.0,0.1181099999999999
7328,3,2011,1.0,0.0991399999999999
7329,3,2011,1.0,0.09902
7330,3,2011,1.0,0.09898
7331,3,2012,1.0,0.11045
7332,5,1902,1.0,0.1040599999999999
7333,4,1991,1.0,0.19069
7334,4,1996,1.0,0.20031
7335,4,1992,1.0,0.1926
7336,4,2000,1.0,0.20842
7337,5,1927,1.0,0.11797
7338,4,1991,1.0,0.19093
7339,4,1994,1.0,0.19642
7340,3,2007,1.0,0.1132
7341,5,1930,1.0,0.11949
7342,4,1995,1.0,0.19812
