,magnitude,dmin,latitude,longitude
6848,1.9,0.0,31.667,-104.311
6849,1.5,0.0,31.663,-104.3
6850,3.07,0.3502,17.9796666666667,-65.3843333333333
6851,1.2,0.6996,60.9279,-150.7098
6852,0.25,0.004728,38.8261667,-122.8051667
6853,1.0,0.7617999999999999,62.0199,-149.4859
6854,0.3,0.01864,38.7878342,-122.7423325
6855,1.6,0.25339999999999996,63.0961,-150.8744
6856,0.0,0.029,37.1116,-116.3847
6857,0.64,0.02396,34.1133333,-116.9195
6858,0.44,0.009376,38.8361664,-122.802002
6859,1.11,0.01377,38.7828331,-122.7573318
6860,1.53,1.1704,19.4046666666667,-155.213833333333
6861,2.7,0.0,31.668,-104.497
6862,1.2,0.0,31.75,-104.178
6863,1.97,0.0105,38.7901667,-122.7468333
6864,0.76,0.1058,34.0655,-117.2646667
6865,0.77,0.01112,38.831501,-122.8198318
6866,1.12,0.04551,33.4846667,-116.7586667
6867,0.49,0.08352,34.1328333,-117.4398333
6868,4.5,4.616,-22.9901,172.4326
6869,1.04,0.009418,38.8305016,-122.8180008
6870,0.24,0.027,46.19583333333333,-122.18716666666668
6871,1.4,0.2702,62.6186,-151.1463
6872,1.18,0.01705,32.8626667,-115.7426667
6873,3.08,0.4509,18.761,-67.4198333333333
6874,3.05,0.4436,18.7551666666667,-67.4141666666667
6875,1.8,0.6996,60.5746,-151.2049
6876,1.23,0.01689,32.8525,-115.7483333
6877,0.16,0.01047,37.6396667,-119.07
6878,3.0,0.46720000000000006,51.7836,178.0135
6879,1.54,0.04812,36.4393333,-120.3236667
6880,4.6,1.852,39.884,143.1796
6881,2.65,0.02493,32.8633333,-115.7538333
6882,3.87,0.01633,32.8643333,-115.7388333
6883,1.4,1.1911999999999998,61.6287,-149.6203
6884,1.6,0.25339999999999996,62.9573,-148.3447
6885,2.06,0.1132,18.0281666666667,-66.774
6886,1.6,0.1,31.578,-104.529
6887,2.7,0.291,51.7181,-179.959
6888,0.34,0.7156,58.24,-155.093333333333
6889,1.73,0.0944,39.2486667,-122.7183333
6890,1.1,0.6996,61.2215,-150.6298
6891,1.4,0.04584,37.7606667,-122.0146667
6892,1.63,0.03956,36.6701667,-121.3298333
6893,1.9,0.5720000000000001,66.3323,-157.3992
6894,1.8,1.0302,59.1026,-152.2254
6895,0.41,0.03715,33.5283333,-116.5033333
6896,1.1,0.288,37.455,-118.5475
6897,1.4,0.27020000000000005,62.908,-151.1135
6898,2.6,0.72,54.0641,-163.0175
6899,0.19,0.7156,58.1675,-155.322333333333
6900,1.23,0.02979,38.9508333,-123.1566667
6901,1.6,0.1,31.653,-104.333
6902,0.59,0.05751,33.4953333,-116.4858333
6903,0.5,0.1201,35.9296667,-120.7986667
6904,1.1,0.25339999999999996,63.4897,-148.842
6905,2.02,0.02834,38.9515,-123.159
6906,0.97,0.0403,44.6231666666667,-112.588166666667
6907,2.23,0.102,17.9388333333333,-66.2858333333333
6908,2.14,0.03395,36.5225,-121.1036667
6909,1.88,0.007845,39.8098333,-123.4913333
6910,1.98,0.005491,36.7071667,-121.3533333
6911,1.4,0.25339999999999996,62.7471,-149.1915
6912,1.13,0.05699,34.4693333,-118.0198333
6913,2.9,2.147,56.2876,-149.7726
6914,0.34,0.009897,38.8231667,-122.7803333
6915,0.91,0.02746,35.5628333,-117.445
6916,1.5,1.1911999999999998,61.3427,-149.8679
6917,1.2,0.25339999999999996,62.4656,-149.4296
6918,4.6,1.273,14.8331,144.5544
6919,1.15,0.01094,38.7791667,-122.7568333
6920,0.53,0.01079,38.7796667,-122.758
6921,1.04,0.004982,37.2998333,-122.0786667
6922,4.9,0.972,-5.2126,102.4769
6923,1.44,0.01209,37.3036667,-122.0706667
6924,1.6,0.0,31.674,-104.496
6925,0.4,0.007847,38.8251667,-122.7625
6926,4.5,10.591,-10.2689,161.4105
6927,1.1,1.2122,61.6436,-148.0389
6928,0.5,0.205,37.4321,-117.7036
6929,2.0,0.25339999999999996,63.5516,-147.6875
6930,2.8,0.707,54.4656,-161.4756
6931,1.83000004,1.1704,19.4370002746582,-155.514663696289
6932,1.09,0.003952,38.8348351,-122.7881699
6933,1.26,1.1704,19.5756666666667,-155.217833333333
6934,0.75,0.007654,38.8294983,-122.8160019
6935,0.85,0.02414,34.0816667,-117.8335
6936,4.0,3.782,50.8679,152.7732
6937,0.46,0.01107,38.8326667,-122.8178333
6938,4.1,0.0,32.309,-101.827
6939,2.8,0.0,32.313,-101.831
6940,1.2,1.1911999999999998,61.6944,-149.9421
6941,1.66,0.07003,36.1755,-117.806
6942,2.6,0.7436,61.0086,-141.2063
6943,2.7,1.1704,19.43,-155.400166666667
6944,3.7,0.791,53.6216,-164.7733
6945,0.86,0.06117,37.482,-121.7296667
6946,0.98,0.01156,38.7804985,-122.7578354
6947,1.4,0.6996,60.613,-151.0057
6948,1.39,0.03779258381,36.42316667,-96.89016667
6949,2.4,0.0,32.314,-101.821
6950,2.1,0.5631999999999999,54.6461,-161.4912
6951,4.1,0.0,32.312,-101.828
6952,4.4,6.762,-11.8953,166.3631
6953,0.51,0.4952,59.3606666666667,-153.451333333333
6954,0.69,0.01344,38.836834,-122.809166
6955,1.14,0.08701,35.6621667,-117.5305
6956,0.66,0.06839,33.8823333,-116.8551667
6957,1.3,0.25339999999999996,63.1477,-150.4195
6958,1.8,0.0,31.677,-104.419
6959,1.1,0.284,39.4024,-118.4658
6960,1.1,0.35120000000000007,51.8581666666667,-177.913166666667
6961,1.3,0.6996,61.0675,-151.0961
6962,4.2,2.866,-19.359,-177.5777
6963,1.5,0.0,31.603,-103.986
6964,1.91999996,1.1704,19.4169998168945,-155.460006713867
6965,1.6,0.7618,61.8431,-150.1471
6966,2.04,0.06954,18.0083333333333,-66.815
6967,1.4,0.6996,60.9402,-150.704
6968,1.22,0.03334,35.5541667,-117.4725
6969,0.9,0.7617999999999999,62.161,-148.5127
6970,3.1,0.209,51.7294,178.6486
6971,0.5,0.03138,32.6656667,-115.9526667
6972,1.4,0.6996,60.1798,-152.301
6973,1.27,0.3078,51.9553333333333,178.340833333333
6974,0.53,0.004795,46.20033333333333,-122.184
6975,1.4,1.1196,60.7766,-150.6322
6976,1.4,0.6996,61.6562,-150.9048
6977,0.95,0.007434,46.747,-121.921
6978,0.25,0.007068,46.2005,-122.17533333333331
6979,0.39,0.03302,33.5431667,-116.708
6980,0.62,0.07954,35.1515,-118.6946667
6981,0.9,0.25339999999999996,63.2421,-144.7199
6982,1.96,0.3701,42.4336667,-111.5251667
6983,1.2,0.27020000000000005,62.9385,-151.1428
6984,0.58,0.01081,38.8294983,-122.8215027
6985,0.09,0.7436,57.0328333333333,-135.650166666667
6986,0.64,0.4952,59.3571666666667,-153.439
6987,1.9,0.5584,54.6987,-161.3071
6988,1.52,0.07328,32.7393333,-115.4085
6989,1.1,0.6996,61.8347,-150.7086
6990,1.11,0.03303,33.4908333,-116.4185
6991,1.32,0.1646676866,34.6445,-97.5245
6992,0.85,0.0538,33.9905,-117.2116667
6993,3.3,0.599,52.9695,-167.2408
6994,1.04,0.8258000000000001,58.7436666666667,-153.9145
6995,1.5,0.8257999999999999,58.6915,-153.6392
6996,0.57,0.008505,38.7916667,-122.7351667
6997,0.03,0.01833,36.1241667,-117.876
6998,2.0,0.8258000000000001,58.6843,-153.7091
6999,1.09,0.0157,38.8248329,-122.8550034
7000,1.45,0.03021,34.1298333,-117.4375
7001,1.79,0.0341,34.1336667,-117.4358333
7002,0.52,0.8257999999999999,58.6793333333333,-153.695833333333
7003,0.68,0.8258000000000001,58.6608333333333,-153.6975
7004,4.3,3.918,36.5639,142.4017
7005,1.0,0.27020000000000005,62.3074,-151.3622
7006,0.2,0.249,36.4652,-115.7723
7007,1.7,0.8258000000000001,58.6819,-153.716
7008,2.0,0.1,32.222,-102.004
7009,4.4,2.8,-6.99,128.545
7010,1.3,0.6996,61.7913,-150.6644
7011,0.85,0.30479999999999996,51.8618333333333,-177.929333333333
7012,1.93,0.46719999999999995,54.7965,-164.225666666667
7013,2.4,0.319,38.8985,-118.8446
7014,4.5,2.516,37.6163,73.9619
7015,1.21,0.35119999999999996,51.8636666666667,-177.916666666667
7016,1.7,0.0,31.572,-104.016
7017,0.4,0.034,36.8534,-115.9319
7018,1.08,0.01215,38.8218346,-122.8255005
7019,1.4,0.8258000000000001,58.7127,-153.698
7020,1.5,0.6996,61.3333,-151.9195
7021,0.37,0.2524,53.7928333333333,-166.919666666667
7022,0.93,0.0431,34.0438333,-117.1633333
7023,0.88,0.4196,52.0848333333333,-176.150166666667
7024,4.4,0.886,-21.1773,-174.2549
7025,0.99,0.09322,38.6861667,-122.4963333
7026,1.76,0.02699470272,35.5575,-96.71683333
7027,1.63,0.08839,48.0735,-119.767
7028,0.17,1.2218,58.4616666666667,-154.4295
7029,1.34,0.01232,38.8355,-122.807
7030,0.5,0.079,37.0792,-116.7784
7031,1.24,0.09416,38.6863333,-122.4976667
7032,1.2,0.2534,63.4332,-149.9682
7033,1.75999999,1.1704,19.2876663208008,-155.38166809082
7034,2.09,0.0704,38.6888333,-122.495
7035,4.6,1.552,-19.6779,-175.6875
7036,0.6,0.065,37.0825,-116.198
7037,1.5,0.8258000000000001,58.7119,-153.5508
7038,1.6,0.1,31.669,-104.183
7039,0.39,0.02186,37.6556667,-118.8196667
7040,2.4,1.2218,57.8851,-153.3598
7041,0.74,0.01279,38.7966652,-122.8154984
7042,1.33,0.02437,38.8191667,-123.5566667
7043,1.58,0.01309,34.0201667,-117.6055
7044,0.39,0.007274,38.8151667,-122.8245
7045,0.73,0.07406,37.1133333,-121.5381667
7046,0.83,0.04549,33.4895,-116.7565
7047,4.1,5.926,-6.7825,124.3863
7048,0.66,0.02662,46.855,-121.7635
7049,0.13,0.03403,44.773,-110.8078333
7050,1.9,0.46820000000000006,58.292,-156.033
7051,0.94,0.08053,33.7673333,-116.9358333
7052,4.5,2.561,-4.0445,127.3808
7053,2.0,1.0302,58.917,-152.5164
7054,1.2,0.27020000000000005,62.4515,-151.6932
7055,1.4,0.27020000000000005,62.0331,-152.1003
7056,1.3,0.02404,37.7221667,-122.1495
7057,2.19,1.1704,19.1608333587646,-155.513168334961
7058,1.6,0.0,31.686,-104.508
7059,1.4,0.8258000000000001,58.7189,-153.6521
7060,0.2,0.098,36.8304,-116.7394
7061,1.3,1.1911999999999998,60.5325,-150.2127
7062,0.11,0.03938,37.5816667,-118.879
7063,1.5,0.2534,62.2105,-148.6195
7064,1.4,1.2147999999999999,61.3642,-147.2323
7065,1.26,0.1232758091,36.40133333,-98.437
7066,0.57,0.03142,35.6158333,-117.4481667
7067,0.4,0.008907,38.831501,-122.8148346
7068,0.08,0.4952,59.3653333333333,-153.426666666667
7069,4.3,8.19,36.9887,55.0695
7070,1.05,0.010133199999999998,38.7986679,-122.7509995
7071,4.2,1.695,14.0625,-91.5182
7072,1.51,0.31620000000000004,54.7365,-164.106833333333
7073,1.5,0.1,31.609,-104.24
7074,1.1,0.04068,36.9683333,-121.6301667
7075,1.74,0.07855,40.5025,-123.7945
7076,1.79,0.1537,40.956,-121.5455
7077,1.1,1.1911999999999998,60.1297,-150.2155
7078,1.4,0.1396,68.5525,-145.9574
7079,1.2,0.27020000000000005,61.9759,-150.8056
7080,1.3,0.8258000000000001,59.0064,-153.6715
7081,0.68,0.1295,41.812,-112.3981667
7082,2.6,0.1,31.602,-104.253
7083,4.6,7.048,20.1421,147.6736
7084,4.5,2.219,43.1974,145.7011
7085,1.4,0.27020000000000005,63.1701,-151.27
7086,2.3,0.145,38.1615,-118.1631
7087,0.63,0.04359,46.8691666666667,-112.518833333333
7088,1.5,0.044,40.1734,-119.7894
7089,1.0,1.2147999999999999,61.205,-146.9735
7090,1.0,0.05021,33.449,-116.577
7091,1.0,0.25339999999999996,62.2774,-149.8874
7092,4.4,2.541,-20.5377,-177.8363
7093,1.2,0.25339999999999996,63.1028,-150.3591
7094,1.1,0.332,63.5496,-152.8221
7095,2.51,0.2441,35.4138333333333,-83.5285
7096,4.4,2.695,20.2399,121.9667
7097,1.16,0.009331,38.785,-122.725
7098,1.5,0.1,31.613,-104.185
7099,1.7,0.4483,44.4631666666667,-115.224333333333
7100,1.44,0.1214761622,36.40016667,-98.44516667
7101,0.73,0.04025,37.5811667,-118.8805
7102,1.6,1.1989999999999998,64.5606,-164.6351
7103,2.9,0.648,53.9256,-163.9981
7104,2.1,0.1958,51.8717,-178.7235
7105,1.4,0.25339999999999996,63.5316,-150.762
7106,1.5,0.055,38.1461,-117.9653
7107,1.6,0.6996,59.6445,-152.7515
7108,0.82,0.39180000000000004,51.866,-176.849166666667
7109,1.5,0.6996,60.4378,-152.194
7110,4.2,1.858,22.0039,112.159
7111,1.0,0.25339999999999996,63.4609,-148.7411
7112,4.6,0.804,6.7014,-73.0657
7113,1.8,0.4196,51.4249,-176.7733
7114,1.3,1.1911999999999998,60.9166,-150.4992
7115,0.7,0.109,37.4815,-118.8436667
7116,1.3,0.332,63.3839,-153.8733
7117,0.55,0.1461,35.7678333,-117.5923333
7118,1.04,0.02757,36.6803333,-121.353
7119,0.52,0.006098,38.840332,-122.8280029
7120,1.1,0.5720000000000001,66.3461,-157.3632
7121,2.6,0.069,44.6196,-112.4832
7122,2.1,0.7758,51.5469,-175.3333
7123,0.96,0.04086,37.3186667,-121.685
7124,0.05,0.01584,37.6393333,-118.816
7125,2.7,0.5720000000000001,66.3345,-157.3733
7126,0.89,0.39,45.338,-112.572666666667
7127,2.0,0.056,38.1456,-117.9661
7128,1.2,0.6996,60.0591,-151.3306
7129,1.09,0.01002,38.8180008,-122.7955017
7130,4.0,3.288,37.1988,142.2231
7131,2.84,0.01609,18.0211666666667,-66.7746666666667
7132,4.5,1.889,-5.9452,131.1637
7133,1.4,0.6996,61.0145,-152.3531
7134,0.89,0.009279,38.7913322,-122.7596664
7135,1.15,0.2181,46.6138333333333,-113.632166666667
7136,1.55,0.08471,35.511,-120.8145
7137,0.41,0.01368,38.802166,-122.8111649
7138,0.77,0.008354,38.8163338,-122.7953339
7139,2.6,0.9853999999999999,50.1074,-176.1422
7140,5.0,7.112,20.2138,147.6712
7141,0.56,0.05069,33.6655,-116.7408333
7142,0.12,0.04565,37.5608333,-118.8733333
7143,1.2,0.05243,46.8876666666667,-112.521166666667
7144,1.26,0.02611,37.5815,-121.9833333
7145,0.47,0.4952,59.3588333333333,-153.426833333333
7146,1.08,0.04626,37.5613333,-118.8748333
7147,1.3,0.07463,39.2545,-123.1263333
7148,2.05999994,1.1704,19.2948341369629,-155.389663696289
7149,0.21,0.004241,38.850666,-122.8215027
7150,4.1,0.243,51.1655,179.1148
7151,1.1,0.25339999999999996,63.4593,-147.5123
7152,2.0,0.0,31.655,-104.306
7153,1.4,0.6996,59.4375,-152.7482
7154,2.25,0.04003,17.9486666666667,-66.8475
7155,1.5,0.8258000000000001,58.7047,-153.6552
7156,3.1,0.16399999999999998,59.4419,-152.6879
7157,1.5,0.25339999999999996,62.7685,-150.8662
7158,2.14,0.09184,17.8841666666667,-66.8963333333333
7159,1.6,0.0,31.659,-104.304
7160,0.93,0.1309,33.313,-116.2116667
7161,2.4,0.0,31.66,-104.306
7162,1.07,0.04455,35.633,-117.6108333
7163,2.82,0.0307,17.9753333333333,-66.847
7164,1.8,0.0,31.654,-104.306
7165,1.2,0.2534,63.6879,-149.3404
7166,0.46,0.008354,38.8163333,-122.7951667
7167,1.0,0.8257999999999999,58.7273,-153.5475
7168,3.4,0.342,51.1028,178.9813
7169,2.4,0.0873,35.6953333,-117.5243333
7170,2.0,0.0,31.658,-104.304
7171,1.0,0.7436,60.3622,-139.938
7172,0.39,0.03132,33.4943333,-116.4115
7173,2.3,2.2664,55.4831,-151.6244
7174,1.9,0.7436,56.2307,-135.5584
7175,1.52,1.1704,19.2576666666667,-155.4015
7176,0.81,0.04414,44.5993333333333,-112.5875
7177,1.4,0.6996,59.9248,-152.9485
7178,2.0,0.01311,38.8183333,-122.7635
7179,1.6,0.1,31.65,-104.368
7180,0.48,0.01334,35.599,-117.8788333
7181,2.22,1.1704,19.865,-155.140833333333
7182,1.6,0.7143999999999999,57.8299,-156.2097
7183,1.06,0.01219,38.7885017,-122.7614975
7184,2.5,0.6602,51.9117,-173.7016
7185,1.89999998,1.1704,19.1763324737549,-155.48616027832
7186,1.38,0.04672,37.7603333,-122.0131667
7187,1.1,0.6996,59.9869,-151.4733
7188,0.97,0.04148,35.6496667,-117.471
7189,1.6,0.7436,59.19,-136.4685
7190,1.7,0.7617999999999999,61.3903,-146.1049
7191,2.7,0.2702,59.7761,-153.0571
7192,0.8,0.25339999999999996,64.6192,-146.5176
7193,1.3,0.6996,59.4764,-152.5566
7194,0.54,0.007823,38.8120003,-122.8199997
7195,0.1,0.311,37.4766,-116.7538
7196,0.8300000000000001,0.06224,47.774166666666666,-122.836
7197,1.3,0.3556,58.02,-154.9867
7198,1.74000001,1.1704,19.3143329620361,-155.218994140625
7199,0.21,0.00456,38.7798333,-122.7055
7200,0.44,0.6996,61.5043333333333,-151.994166666667
7201,4.5,1.167,12.2968,-88.399
7202,1.9,0.054,39.6288,-119.6408
7203,0.4,0.01019,38.831501,-122.8180008
7204,1.0,0.6996,61.9888,-150.8885
7205,1.1,0.6996,61.2833,-151.8559
7206,2.5,0.252,37.7414,-97.9956
7207,1.7,1.1990000000000003,67.376,-163.6327
7208,0.8,0.1006,33.2278333,-116.391
7209,1.7,0.2702,62.451,-151.4342
7210,1.94,0.4442,44.4601666666667,-115.2205
7211,1.4,0.6996,60.2546,-152.6346
7212,0.1,0.055,36.6555,-116.2711
7213,1.0,0.7617999999999999,62.2692,-149.65
7214,0.79,0.006333,38.8098335,-122.821167
7215,0.8,0.3831,45.3413333333333,-112.561166666667
7216,1.2,0.25339999999999996,63.2657,-150.8138
7217,0.94,0.009524,38.8313332,-122.8168335
7218,1.46,0.009933,38.815,-122.8191667
7219,1.5,0.0,31.67,-104.398
7220,1.8,0.7436,58.9992,-136.5071
7221,0.33,0.7436,57.1008333333333,-135.744666666667
7222,1.1,0.2702,62.9151,-150.9981
7223,1.17,0.05203,32.8673333,-115.4975
7224,0.74,0.03981,34.046,-116.351
7225,1.7,1.2147999999999999,61.0059,-147.2969
7226,0.2,0.03229,33.5396667,-116.7138333
7227,1.07,0.005123,38.8253326,-122.8040009
7228,4.6,0.943,51.7889,174.0456
7229,1.21,0.4479,44.4638333333333,-115.222333333333
7230,1.2,1.1911999999999998,61.1354,-149.7234
7231,2.43,0.100602,35.6756667,-121.26
7232,1.6,0.2702,62.195,-150.9903
7233,1.55,0.008344,38.8301667,-122.8163333
7234,1.7,1.1989999999999998,64.539,-164.663
7235,0.8,0.332,62.785,-152.7802
7236,1.7,0.6996,60.1804,-153.1416
7237,1.5,0.1,30.967,-103.631
7238,2.1,0.18860000000000002,51.4878,179.7196
7239,1.3,0.7617999999999999,61.4604,-146.5781
7240,1.89999998,1.1704,19.136833190918,-155.52099609375
7241,1.86000001,1.1704,19.1760005950928,-155.484329223633
7242,1.38,0.108,37.4676667,-118.5341667
7243,0.6,0.167,39.4001,-120.2015
7244,1.45,0.1053,37.4748333,-118.5386667
7245,2.9,0.762,39.0614,-97.587
7246,0.99,0.04407,33.6705,-116.7348333
7247,0.28,0.002738,38.8356667,-122.7903366
7248,0.08,0.01697,37.6041667,-118.8525
7249,3.4,0.759,39.0992,-97.5842
7250,0.4,0.251,40.0482,-120.1346
7251,4.9,12.398,-41.1795,-89.6008
7252,1.5,0.8258000000000001,58.7056,-153.664
7253,1.2,0.25339999999999996,63.1408,-150.8509
7254,2.0,0.9088,54.9023,-160.407
7255,0.89,0.1034796938,34.5355,-97.49016667
7256,1.86000001,1.1704,19.1588325500488,-155.489334106445
7257,0.15,0.7156,58.2431666666667,-155.178833333333
7258,4.5,1.475,1.8004,97.7446
7259,3.02,1.1704,19.2015,-155.488
7260,1.6,0.332,63.5554,-152.7493
7261,1.22,0.09624,33.3855,-116.904
7262,2.6,0.25339999999999996,63.5558,-147.7346
7263,2.6,0.527,51.4923,-179.7943
7264,1.2,0.7617999999999999,61.6474,-146.8988
7265,1.4,0.669,67.5411,-156.4156
7266,4.5,1.037,-4.0323,128.9868
7267,1.69,1.1704,19.1653333333333,-155.481666666667
7268,4.6,2.12,1.5007,125.3743
7269,2.36,0.04957,17.9926666666667,-67.1596666666667
7270,1.6,0.504,41.9493,-119.6282
7271,1.19,0.1043795172,34.523,-97.489
7272,1.6,0.1,31.669,-104.184
7273,0.96,0.007141,38.7808342,-122.7453308
7274,1.1,0.005782,38.8183327,-122.8136673
7275,3.9,1.1318000000000001,19.8828333333333,-156.69
7276,1.03,0.054,33.1493333,-116.6725
7277,1.0,0.3152,64.8286,-149.8039
7278,0.1,0.02318,46.196333333333335,-122.19033333333331
7279,1.1,0.8258000000000001,58.6984,-153.6858
7280,0.47,0.8258000000000001,58.6611666666667,-153.693833333333
7281,1.03,0.03566,36.6026667,-121.2075
7282,0.2,0.8258000000000001,58.6653333333333,-153.721
7283,4.0,2.896,28.976,82.2728
7284,1.1,0.7617999999999999,62.1588,-148.132
7285,1.44,0.1487,37.4866667,-118.646
7286,1.24,0.09408,38.6856667,-122.4981667
7287,4.6,1.227,-38.9084,78.2328
7288,1.04,0.09392,38.6878333,-122.4958333
7289,4.5,1.166,-38.7523,78.4209
7290,2.1,0.8258000000000001,58.7047,-153.617
7291,1.88,1.1704,19.2894992828369,-155.380661010742
7292,0.76,0.7436,56.9671666666667,-136.114666666667
7293,1.3,0.04825,37.6146667,-122.375
7294,0.64,0.00913,38.8213333,-122.7695
7295,1.9,1.1332,60.9532,-150.7064
7296,1.49,0.2503,38.2638333,-112.6043333
7297,0.63,0.06824,47.5775,-114.002
7298,4.8,6.052,47.6572,153.605
7299,1.32,0.8258000000000001,58.5976666666667,-153.635666666667
7300,1.6,0.8258000000000001,58.7149,-153.6963
7301,4.4,18.429,1.6999,-96.6524
7302,1.6,0.121,48.11116666666667,-123.34233333333331
7303,0.36,0.008754,38.8055,-122.8188333
7304,0.95,0.01583,38.7804985,-122.7566681
7305,0.83,0.8258000000000001,58.7308333333333,-153.7475
7306,0.49,1.1704,19.5041666666667,-155.590166666667
7307,1.35,1.1704,19.3921666666667,-155.634333333333
7308,0.91,0.8258000000000001,58.7083333333333,-153.705166666667
7309,1.6,0.7144,57.8997,-156.2533
7310,1.31,0.04349,36.6258333333333,-89.6986666666667
7311,2.5,0.8901999999999999,55.1397,-156.4397
7312,1.3,0.05315,34.0165,-116.7478333
7313,1.74000001,1.1704,19.2980003356934,-155.384170532227
7314,1.8,0.25339999999999996,62.9038,-150.229
7315,1.88,0.03921,34.4081667,-119.1698333
7316,4.02,0.03072,34.4215,-119.1696667
7317,0.56,1.1704,19.4751666666667,-155.603666666667
7318,2.3,0.1,31.614,-104.514
7319,1.4,1.2147999999999999,60.8197,-147.6885
7320,2.0,0.25339999999999996,63.0479,-150.9074
7321,2.19,1.1704,19.2786674499512,-155.414169311523
7322,1.5,0.0,31.67,-104.488
7323,4.3,5.563,26.5572,96.6661
7324,1.3,0.7617999999999999,61.8821,-149.6391
7325,0.37,0.008612,46.205333333333336,-122.20033333333332
7326,0.0,0.7156,58.2448,-155.186
7327,0.29,0.008077,38.7696667,-122.7255
7328,1.51,1.1704,19.1636666666667,-155.490333333333
7329,4.3,1.945,36.7532,68.4943
7330,1.95,1.1704,19.2700004577637,-155.412673950195
7331,0.21,0.003976,38.8536682,-122.802002
7332,2.5,0.0,31.746,-104.134
7333,1.9,1.1196,60.2276,-150.9188
7334,1.72,0.1867,34.4226667,-116.5435
7335,1.1,0.008823000000000001,38.8373337,-122.7983322
7336,1.4,0.6996,61.4448,-150.9843
7337,5.0,3.183,50.0381,156.3776
7338,0.34,0.003692,46.199333333333335,-122.18033333333334
7339,5.7,2.941,28.8425,82.1582
7340,0.1,0.00434,46.1995,-122.19166666666666
7341,0.11,0.01674,37.6495,-118.8511667
7342,2.07,1.1704,19.3843333333333,-155.245833333333
7343,2.3,0.25339999999999996,63.202,-150.3989
7344,0.31,0.01385,46.212833333333336,-122.17733333333334
7345,1.4,0.039,38.5478,-119.5082
7346,1.2,0.1241,33.2028333,-116.3803333
7347,1.39,0.06217,39.1266667,-123.1563333
7348,0.66,0.005617,46.203833333333336,-122.17933333333332
7349,0.45,0.001268,38.8240013,-122.8115005
7350,0.2,0.053,40.1811,-119.7998
7351,1.4,0.6996,60.2949,-152.8439
7352,1.3,0.6996,60.7769,-150.8612
7353,1.9,1.2122,61.0418,-148.9755
7354,1.97,0.04115,33.2705,-116.7856667
7355,4.4,0.924,13.6633,-90.6989
7356,2.29,1.1704,19.1833324432373,-155.491668701172
7357,1.75,1.1704,19.1806666666667,-155.490833333333
7358,1.7,0.0,31.66,-104.288
7359,2.04,0.2104,32.3361667,-115.3946667
7360,4.6,4.807,-23.6574,-179.6567
7361,4.5,16.132,1.6035,-95.5617
7362,2.01999998,1.1704,19.1708335876465,-155.484161376953
7363,2.26,0.1924,36.8028333,-120.9891667
7364,2.11,0.02844,40.6828333,-123.1975
7365,0.46,0.05018,33.4585,-116.5605
7366,1.13,0.008239,38.8310013,-122.8141632
7367,1.83000004,1.1704,19.1673336029053,-155.492828369141
7368,1.75,0.4457,37.459,-112.3481667
7369,1.2,0.27020000000000005,62.3482,-151.7143
7370,1.79999995,1.1704,19.2956657409668,-155.40983581543
7371,0.77,0.03986,36.7805,-121.402
7372,1.7,0.0,31.607,-103.971
7373,0.94,0.05132,46.8686666666667,-112.5305
7374,1.45,0.05241,33.762,-116.9375
7375,3.4,0.566,51.1226,-179.8948
7376,1.5,0.7436,60.2737,-141.2899
7377,1.41,0.03952,37.9658333,-122.0721667
7378,1.69,0.33,44.3348333333333,-115.177666666667
7379,0.72,0.003942,38.8398323,-122.8736649
7380,0.12,0.06667,33.7535,-116.9328333
7381,0.43,0.07532,33.7618333,-116.9366667
7382,2.3,0.7144,56.2537,-157.1272
7383,1.0,0.6996,61.1028,-151.3724
7384,4.2,13.31,7.5569,-36.5281
7385,0.37,0.7156,58.1811666666667,-155.315666666667
7386,0.1,0.12,37.3492,-117.1232
7387,0.8,0.08108,33.7701667,-116.9386667
7388,1.7,0.0,31.571,-104.029
7389,1.99000001,1.1704,19.2278327941895,-155.375839233398
7390,1.97,0.04258,37.562,-113.0541667
7391,4.4,4.895,18.4206,145.8488
7392,4.4,0.9,63.9297,-22.1705
7393,1.2,1.2147999999999999,61.2913,-146.374
7394,3.9,1.514,52.6778,171.6124
7395,4.4,12.905,10.5389,-40.8069
7396,0.5,0.01431,38.7978333,-122.8175
7397,1.07,0.01325,38.7994995,-122.8171692
7398,1.23,0.03329346669,36.4205,-96.8955
